,year,category,breakout_id,resp039_sample,resp039_value,resp040_sample,resp040_value,resp041_sample,resp041_value,resp042_sample,resp042_value,resp056_sample,resp056_value,resp057_sample,resp057_value,resp058_sample,resp058_value,resp059_sample,resp059_value,resp060_sample,resp060_value,resp061_sample,resp061_value,resp062_sample,resp062_value,resp063_sample,resp063_value,resp064_sample,resp064_value,resp065_sample,resp065_value,resp066_sample,resp066_value,resp067_sample,resp067_value,DECIDE_yes_sample,DECIDE_yes_value,DECIDE_no_sample,DECIDE_no_value,resp222_sample,resp222_value,resp223_sample,resp223_value,resp224_sample,resp224_value,fruit_resp077_sample,fruit_resp077_value,fruit_resp078_sample,fruit_resp078_value,veg_resp077_sample,veg_resp077_value,veg_resp078_sample,veg_resp078_value,PAINDX2_yes_sample,PAINDX2_yes_value,PAINDX2_no_sample,PAINDX2_no_value,PASTAE2_yes_sample,PASTAE2_yes_value,PASTAE2_no_sample,PASTAE2_no_value,PASTRNG_yes_sample,PASTRNG_yes_value,PASTRNG_no_sample,PASTRNG_no_value,TOTINDA_yes_sample,TOTINDA_yes_value,TOTINDA_no_sample,TOTINDA_no_value
41,2016,Education Attained,EDUCA1,12213,34.06296296296296,11526,33.718518518518515,9194,29.56851851851852,807,3.4125,3072,10.437735849056605,5558,17.659259259259258,12428,34.54259259259259,10927,25.44074074074074,5650,12.132075471698114,21058,62.5574074074074,16577,37.4425925925926,27214,66.61851851851851,3741,12.266037735849057,2287,8.084090909090909,2870,10.881632653061226,930,4.65,8284,22.105555555555558,27797,77.89444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,20271,58.82592592592592,17520,41.17407407407408
42,2016,Education Attained,EDUCA2,42531,32.07962962962963,44217,34.38148148148148,36295,31.38703703703704,2408,2.2177777777777776,16785,15.575925925925926,37507,28.687037037037037,48581,35.82592592592592,23958,14.896296296296295,9398,5.0942307692307685,102873,80.10370370370372,33356,19.8962962962963,102139,70.17407407407407,13934,12.457407407407409,7937,7.714814814814815,9244,8.673584905660377,1241,1.4423076923076923,16788,12.149056603773584,114389,87.9148148148148,,,,,,,,,,,,,,,,,,,,,,,,,,,89538,70.59444444444445,46812,29.40555555555556
43,2016,Education Attained,EDUCA3,40239,31.366666666666667,43807,35.12777777777778,36701,31.764814814814812,1979,1.7914285714285716,20519,17.979629629629628,44303,34.529629629629625,43388,31.97407407407407,18010,11.790566037735848,6838,3.750943396226415,108210,84.5,24848,15.5,100047,71.26481481481481,14648,12.903703703703703,8375,8.020754716981132,7867,7.238461538461538,859,1.0529411764705883,14086,10.252830188679244,114932,89.8648148148148,,,,,,,,,,,,,,,,,,,,,,,,,,,99808,78.62592592592593,33365,21.374074074074073
44,2016,Education Attained,EDUCA4,40560,24.01666666666667,61417,37.120370370370374,59575,37.461111111111116,2313,1.482051282051282,42489,25.794444444444448,70094,40.733333333333334,46567,25.605555555555558,13102,6.1685185185185185,4069,1.6980000000000002,159150,92.12222222222223,17171,7.877777777777777,134340,72.67037037037036,20587,13.212962962962964,10684,7.47037037037037,8602,6.060377358490566,911,0.711764705882353,8858,4.7622641509433965,162880,95.22592592592592,,,,,,,,,,,,,,,,,,,,,,,,,,,150881,87.50925925925925,25579,12.49074074074074
45,2016,Household Income,INCOME1,14487,34.37407407407407,11796,30.25925925925926,11536,32.257407407407406,1138,3.46875,3438,10.853846153846153,6471,17.28301886792453,12860,32.56111111111111,11817,25.303703703703704,6903,14.173584905660379,22769,60.61851851851852,18720,39.38148148148148,30751,68.20370370370371,4052,12.215384615384616,2552,8.748936170212765,3047,10.30408163265306,545,2.9,11040,27.484905660377358,29495,72.78518518518518,,,,,,,,,,,,,,,,,,,,,,,,,,,23780,61.13703703703704,17812,38.86296296296296
46,2016,Household Income,INCOME2,22454,33.266666666666666,21368,32.30185185185185,19299,32.19814814814815,1404,2.4625,7091,12.266666666666666,15720,23.59444444444444,24208,35.592592592592595,15248,20.864814814814817,6372,7.8538461538461535,47019,71.4574074074074,21620,28.54259259259259,51054,68.42777777777778,7022,12.812962962962963,4311,8.453846153846154,4856,9.156,705,2.3416666666666663,11229,17.143396226415096,55651,83.01481481481481,,,,,,,,,,,,,,,,,,,,,,,,,,,43363,66.76851851851852,25371,33.23148148148148
47,2016,Household Income,INCOME3,13614,32.13703703703704,14774,34.327777777777776,12588,31.77592592592593,714,1.6857142857142857,5510,14.122222222222222,12866,29.064814814814813,15865,36.00925925925926,7234,15.877777777777778,2484,5.075555555555556,34241,79.1962962962963,9718,20.803703703703704,32752,68.92222222222223,4692,13.130188679245283,2794,8.458333333333334,2950,9.068085106382979,426,2.325,4726,11.707843137254903,38326,88.55740740740741,,,,,,,,,,,,,,,,,,,,,,,,,,,30590,71.60185185185185,13425,28.39814814814815
48,2016,Household Income,INCOME4,17968,32.06666666666666,20212,35.64074074074074,16406,30.748148148148147,758,1.9625,8909,16.794444444444444,19769,33.288888888888884,20195,34.916666666666664,7220,11.743396226415094,2156,3.262790697674419,48873,84.99074074074075,9376,15.00925925925926,43664,70.60185185185185,6196,12.456603773584906,3610,8.208333333333334,3855,8.622,451,1.4200000000000002,4615,8.547169811320755,52553,91.3425925925926,,,,,,,,,,,,,,,,,,,,,,,,,,,43640,76.23518518518519,14633,23.764814814814812
49,2016,Household Income,INCOME5,51047,28.13148148148148,71333,38.3,59090,32.42777777777778,1906,1.2558823529411764,45174,24.17037037037037,78800,40.57037037037038,51925,27.324074074074073,12791,6.375471698113207,3118,1.5062499999999999,175899,92.05740740740741,15909,7.942592592592592,144715,72.1574074074074,23144,13.14074074074074,11984,7.450943396226415,9875,6.699999999999999,1024,0.8772727272727273,7829,4.667924528301887,181121,95.35740740740741,,,,,,,,,,,,,,,,,,,,,,,,,,,163253,85.26666666666667,28646,14.733333333333334
50,2017,Gender,SEX1,59468,30.892452830188677,80041,40.42641509433962,48262,27.356603773584908,1969,1.3636363636363635,33486,18.175471698113206,63883,31.752830188679248,64473,32.53962264150943,26137,12.860377358490567,10186,4.673584905660377,161842,82.4566037735849,36323,17.543396226415094,138598,65.90566037735849,23320,13.267924528301888,15515,9.343396226415095,16265,9.860377358490567,2411,1.753658536585366,18006,10.267924528301888,173663,89.73207547169811,,,,,,,111112.0,59.4622641509434,69561.0,40.5377358490566,143325.0,79.06792452830189,33706.0,20.932075471698116,94394.0,50.986792452830194,82161.0,49.013207547169806,37635.0,21.932075471698116,136578.0,78.06792452830189,56889.0,33.660377358490564,122974.0,66.33962264150944,136165,74.19622641509434,46914,25.80377358490566
51,2017,Gender,SEX2,69111,30.496226415094338,69036,29.675471698113206,80529,37.471698113207545,4950,2.3679245283018866,40805,17.288679245283017,81533,32.17169811320755,77933,31.39433962264151,36036,14.066037735849056,14113,5.066037735849057,200271,80.87169811320754,50149,19.128301886792453,193130,73.99056603773585,27458,12.622641509433961,14124,7.056603773584905,11568,5.5509433962264145,1574,0.96875,28017,12.566037735849056,214200,87.43396226415095,,,,,,,157059.0,66.32641509433962,72701.0,33.67358490566038,191284.0,83.47547169811321,34027.0,16.524528301886793,111621.0,48.966037735849056,111620.0,51.033962264150944,38824.0,18.201886792452832,181638.0,81.79811320754717,57477.0,26.296226415094342,171017.0,73.70377358490566,164696,71.5433962264151,67806,28.456603773584906
52,2017,Age Group,AGE01,4324,17.356603773584904,6455,26.86603773584906,12130,51.2811320754717,1035,5.373076923076923,6355,24.0188679245283,9585,35.95471698113207,7835,30.269811320754716,2075,8.651063829787235,346,2.45,23775,90.24339622641509,2421,9.878846153846155,15044,60.06037735849056,4711,17.867924528301888,3474,13.03921568627451,1897,8.516666666666666,407,1.7666666666666668,3203,13.271698113207547,21941,86.72830188679247,,,,,,,14033.0,59.41509433962264,9551.0,40.58490566037736,17347.0,75.41698113207546,5725.0,24.58301886792453,12154.0,52.46792452830189,11037.0,47.53207547169811,6623.0,28.61132075471698,16225.0,71.38867924528302,10690.0,44.98490566037736,12668.0,55.01509433962264,19468,80.96037735849056,4392,19.039622641509435
53,2017,Age Group,AGE02,12035,29.598113207547172,14003,32.97924528301887,15580,35.594339622641506,798,2.2866666666666666,10623,22.032075471698114,16875,34.66792452830189,14520,31.362264150943396,4280,9.8811320754717,869,2.35,42018,88.06792452830189,5149,11.932075471698113,26250,56.58490566037736,7663,16.62264150943396,5876,12.29433962264151,5785,12.745283018867925,778,2.1333333333333333,4918,11.477358490566036,40383,88.52264150943395,,,,,,,26704.0,62.33396226415094,15796.0,37.66603773584906,34229.0,81.28113207547169,7508.0,18.718867924528304,20392.0,48.64905660377359,21137.0,51.35094339622641,9282.0,22.358490566037737,31610.0,77.64150943396227,15362.0,35.89433962264151,26440.0,64.10566037735849,33445,77.08113207547169,9262,22.918867924528303
54,2017,Age Group,AGE03,16189,34.04150943396227,16536,35.45849056603773,14042,29.40754716981132,557,1.5444444444444445,10493,19.69056603773585,17900,33.28867924528302,16250,31.626415094339624,5736,11.998113207547169,1643,3.6725000000000003,44643,84.6056603773585,7379,15.394339622641509,32109,62.72641509433962,7945,15.01320754716981,5292,10.047169811320755,5211,10.577358490566038,786,2.18125,5163,11.054901960784314,44886,89.10188679245282,,,,,,,30586.0,63.27358490566038,16792.0,36.72641509433962,39079.0,82.65283018867925,7482.0,17.347169811320754,22685.0,48.241509433962264,23342.0,51.758490566037736,9298.0,19.779245283018867,36205.0,80.22075471698113,14458.0,30.466037735849056,32258.0,69.53396226415094,35932,74.21132075471698,11590,25.788679245283017
55,2017,Age Group,AGE04,23125,36.66415094339623,22788,36.550943396226415,17018,25.639622641509437,728,1.3181818181818181,12334,17.07547169811321,22462,30.856603773584908,21817,32.17735849056604,9276,14.184905660377357,3873,5.761538461538462,56613,80.11320754716981,13149,19.88679245283019,48967,70.54150943396226,9213,13.288679245283017,5336,7.7679245283018865,5043,7.430188679245283,605,1.3461538461538463,8102,12.335849056603772,59193,87.66415094339622,,,,,,,39571.0,60.69056603773585,24325.0,39.30943396226415,52415.0,82.18490566037737,10552.0,17.815094339622643,30144.0,48.04716981132076,31081.0,51.95283018867924,11270.0,18.147169811320754,49327.0,81.85283018867923,17117.0,26.335849056603774,46180.0,73.66415094339622,46808,71.39999999999999,17471,28.599999999999998
56,2017,Age Group,AGE05,31356,35.42641509433962,32775,37.18301886792453,23741,26.118867924528303,1164,1.3827586206896552,14501,14.30754716981132,30179,29.749056603773585,29700,31.79056603773585,14972,16.37735849056604,6988,7.7679245283018865,74380,75.85094339622641,21960,24.149056603773587,73510,76.75471698113208,10379,10.645283018867925,5497,5.775471698113208,5649,6.196078431372549,653,0.9416666666666668,10901,12.035849056603773,82604,87.96415094339623,,,,,,,56808.0,62.43584905660377,32382.0,37.56415094339622,73522.0,82.12641509433962,14292.0,17.873584905660376,44411.0,49.74339622641509,42466.0,50.25660377358491,15251.0,16.909433962264153,70702.0,83.09056603773585,22087.0,23.881132075471697,66646.0,76.1188679245283,64186,69.83584905660378,25798,30.164150943396226
57,2017,Age Group,AGE09,41612,28.69622641509434,56591,38.74528301886792,46345,30.69056603773585,2643,1.8340425531914895,20050,11.860377358490567,48478,28.775471698113204,52380,33.85849056603774,25874,17.9811320754717,10598,7.522641509433962,120908,74.48867924528302,36472,25.51132075471698,136033,87.0622641509434,10901,6.894339622641509,4181,2.726530612244898,4276,2.83265306122449,759,0.6799999999999999,13782,9.813207547169812,139063,90.18679245283018,,,,,,,100620.0,67.69622641509434,43491.0,32.303773584905656,118194.0,82.58490566037736,22211.0,17.41509433962264,76229.0,52.258490566037736,64781.0,47.741509433962264,24735.0,16.941509433962263,114207.0,83.05849056603775,34707.0,22.996226415094338,109964.0,77.00377358490566,101191,66.87547169811322,46270,33.12452830188679
58,2017,Race/Ethnicity,RACE01,95827,29.275,116282,35.45384615384615,102293,33.42307692307692,5318,1.8215686274509806,58789,18.698076923076922,119930,35.23846153846154,105140,29.865384615384617,42662,11.609803921568627,17483,4.639215686274509,283859,83.78846153846153,60145,16.21153846153846,254786,69.9,38369,12.686538461538463,22684,8.319607843137256,22201,8.262745098039215,2479,1.065,32641,10.641176470588237,301341,89.32499999999999,,,,,,,209849.0,63.815384615384616,107834.0,36.184615384615384,266981.0,85.08269230769231,45176.0,14.917307692307693,165784.0,53.00192307692308,143794.0,46.99807692307692,60100.0,20.976923076923075,245775.0,79.02307692307691,88285.0,30.532692307692308,227979.0,69.4673076923077,236633,75.07115384615385,84766,24.928846153846152
59,2017,Race/Ethnicity,RACE02,13858,37.726190476190474,10924,33.695238095238096,7623,27.097619047619045,435,1.7833333333333332,4721,16.815384615384612,8917,26.821951219512197,13176,35.69777777777778,6924,16.676315789473687,2366,5.569999999999999,26814,78.6288888888889,9290,22.052500000000002,29957,77.75227272727273,3311,11.455882352941176,1383,5.751851851851852,1060,4.666666666666667,133,,4551,13.705405405405406,29826,86.34418604651164,,,,,,,19426.0,59.5452380952381,12169.0,40.4547619047619,23246.0,74.35714285714286,7394.0,25.626829268292685,12826.0,44.05714285714286,17721.0,55.94285714285714,5281.0,20.55128205128205,24732.0,79.54523809523809,8740.0,32.095238095238095,22751.0,67.9047619047619,21327,68.88139534883722,10948,31.619512195121953
60,2017,Race/Ethnicity,RACE03,3138,37.43,2697,34.71290322580645,1874,30.014705882352942,117,,1024,16.066666666666666,1869,25.784615384615385,2968,33.94736842105263,1702,20.757142857142856,887,9.65,5861,71.36829268292682,2589,30.245714285714282,5958,68.4975,1019,14.557142857142859,642,9.59,632,10.7625,91,,1489,22.595454545454547,6652,79.3425,,,,,,,4472.0,60.205128205128204,3008.0,40.608108108108105,5825.0,81.3923076923077,1440.0,22.31578947368421,3478.0,49.064864864864866,3731.0,51.91794871794872,1386.0,24.075,5691.0,77.7948717948718,2104.0,33.60294117647059,5306.0,67.26153846153845,5164,70.0175,2451,32.22941176470588
61,2017,Race/Ethnicity,RACE04,1044,13.394736842105264,2957,30.362857142857145,4576,52.025000000000006,354,5.4399999999999995,2106,22.078787878787878,3105,32.34285714285714,3678,36.24054054054054,803,8.345454545454546,256,3.9,8889,89.51621621621621,1059,11.91875,7034,68.71351351351352,1346,16.292,754,8.944444444444445,467,5.085714285714286,211,1.45,545,6.725,8868,93.75135135135135,,,,,,,5963.0,67.40857142857143,2939.0,32.59142857142857,7237.0,83.9735294117647,1483.0,18.276190476190475,4357.0,48.949999999999996,4193.0,51.708571428571425,1794.0,21.189285714285713,6637.0,79.27352941176471,2916.0,34.5,5785.0,65.5,6928,77.17142857142858,1960,23.436666666666667
62,2017,Race/Ethnicity,RACE05,578,43.65,466,31.799999999999997,352,23.35,27,,280,18.666666666666668,324,20.133333333333333,591,41.36666666666667,263,18.0,90,5.95,1195,80.2,353,23.950000000000003,1043,67.39999999999999,187,11.5,127,8.350000000000001,150,10.25,30,,162,11.55,1313,88.44999999999999,,,,,,,845.0,57.349999999999994,537.0,42.650000000000006,1018.0,70.55,335.0,29.45,640.0,48.85,667.0,51.15,280.0,21.1,1005.0,78.9,442.0,31.4,892.0,68.6,956,70.05,416,29.950000000000003
63,2017,Race/Ethnicity,RACE06,633,28.77777777777778,871,38.72,730,33.88,49,,445,24.0,708,29.075,844,36.028571428571425,386,17.014285714285712,198,8.3,1997,80.1,584,20.5,1889,72.1875,289,11.666666666666666,140,,194,,41,,376,16.383333333333333,2073,87.5,,,,,,,1543.0,72.83076923076922,689.0,28.95,1780.0,84.00909090909092,366.0,20.733333333333334,1133.0,53.78181818181818,1012.0,46.21818181818182,462.0,26.6,1630.0,74.31818181818181,692.0,35.53076923076923,1536.0,64.46923076923078,1658,74.35714285714286,643,26.39090909090909
64,2017,Race/Ethnicity,RACE07,3023,33.57608695652174,2856,33.294117647058826,2548,32.44583333333333,161,1.4,1334,19.127586206896552,2592,30.275000000000002,2920,32.737500000000004,1545,16.446666666666665,756,9.144444444444444,6846,78.57254901960783,2301,23.530952380952378,6274,65.4,1093,15.465217391304348,723,9.892857142857142,864,12.74705882352941,87,,1542,21.259375,7309,81.30588235294118,,,,,,,5265.0,61.356862745098034,3169.0,38.64313725490196,6812.0,82.45294117647059,1464.0,19.446153846153848,4403.0,53.05490196078432,3796.0,46.94509803921568,1830.0,25.58108108108108,6260.0,76.89607843137254,2745.0,34.49791666666667,5635.0,66.1843137254902,6349,75.55098039215686,2201,26.139024390243904
65,2017,Race/Ethnicity,RACE08,10540,32.19,12095,36.70980392156863,8860,30.15833333333333,464,1.7625,5657,16.75813953488372,8034,25.515686274509804,13185,35.256,7928,19.761538461538464,2281,5.261290322580645,26876,77.14038461538462,10209,24.34,24972,63.42745098039216,5198,14.836585365853658,3203,10.527777777777779,2293,8.065625,916,4.1421052631578945,4763,13.8475,30688,86.27843137254902,,,,,,,20959.0,67.222,11992.0,33.31458333333333,21887.0,71.27,10112.0,30.25111111111111,13394.0,44.163999999999994,18930.0,55.836000000000006,5326.0,20.177272727272726,26546.0,80.172,8497.0,30.702040816326534,24272.0,69.532,22015,69.084,11398,31.072916666666668
66,2017,Education Attained,EDUCA1,10428,35.10566037735849,9607,32.9811320754717,7904,29.392452830188677,684,3.1666666666666665,2638,10.419230769230769,4562,16.90377358490566,10847,34.594339622641506,9461,26.17924528301887,4931,12.068627450980392,18047,61.866037735849055,14392,38.133962264150945,23449,68.10000000000001,3240,11.6,2066,8.202272727272726,2342,10.248936170212765,826,3.9625,7433,23.19056603773585,23600,76.80943396226415,,,,,,,15670.0,57.16792452830189,12372.0,42.83207547169811,17968.0,68.50188679245282,8839.0,31.49811320754717,9485.0,37.12452830188679,18151.0,62.87547169811321,2457.0,11.927450980392155,24664.0,88.35094339622643,4485.0,19.443396226415093,23903.0,80.55660377358491,15758,57.6188679245283,13364,42.3811320754717
67,2017,Education Attained,EDUCA2,38910,33.160377358490564,39636,34.388679245283015,31799,30.360377358490563,2171,2.0782608695652174,14623,14.537735849056604,32834,28.558490566037733,43959,35.78867924528302,22118,15.783018867924529,8662,5.3226415094339625,91416,78.8811320754717,30780,21.118867924528303,90424,69.88867924528302,12762,12.29433962264151,7668,8.051923076923076,8522,8.492452830188679,1236,1.4793103448275862,16040,13.283018867924529,101423,86.71698113207547,,,,,,,64594.0,58.48867924528302,44805.0,41.51132075471698,83419.0,77.8433962264151,23005.0,22.156603773584905,47119.0,45.64150943396226,59621.0,54.35849056603774,14382.0,16.722641509433963,90626.0,83.27735849056603,23288.0,25.932075471698116,85720.0,74.06792452830189,70565,66.92075471698114,40811,33.07924528301887
68,2017,Education Attained,EDUCA3,38917,32.39622641509434,40747,34.78679245283019,33547,31.077358490566034,1883,1.795121951219512,18296,17.281132075471696,40621,33.696226415094344,41407,32.64905660377359,17422,12.179245283018869,6661,4.194339622641509,100324,83.62830188679246,24083,16.371698113207547,91387,70.19433962264151,14423,13.373584905660376,8377,8.266037735849057,8012,7.423076923076923,908,1.1142857142857143,13736,10.81698113207547,106740,89.18301886792453,,,,,,,73226.0,62.64528301886792,41356.0,37.35471698113207,94441.0,83.05471698113207,18154.0,16.945283018867926,56677.0,50.91132075471698,54818.0,49.08867924528302,20392.0,20.63396226415094,89687.0,79.36603773584905,31233.0,31.10943396226415,82638.0,68.89056603773585,82966,74.04905660377358,32849,25.950943396226418
69,2017,Education Attained,EDUCA4,40168,24.496226415094338,58850,37.403773584905665,55268,36.698113207547166,2163,1.4628571428571429,38520,24.984905660377358,67038,40.50377358490566,45693,26.211320754716983,12970,6.5452830188679245,3932,1.7607843137254902,151251,91.69433962264151,16902,8.30566037735849,125436,71.30754716981133,20220,13.566037735849056,11465,8.213207547169812,8877,6.224528301886792,979,0.9,8673,4.979245283018868,155061,95.02075471698114,,,,,,,114050.0,70.32264150943396,43437.0,29.67735849056604,138101.0,88.22264150943397,17551.0,11.777358490566039,92365.0,58.55094339622641,60691.0,41.44905660377359,39106.0,26.222641509433963,112528.0,73.77735849056603,55129.0,37.08867924528302,100980.0,62.91132075471698,130876,83.9943396226415,27336,16.00566037735849
70,2017,Household Income,INCOME1,13420,36.571698113207546,10658,29.460377358490568,10000,31.08301886792453,981,3.361111111111111,3068,10.325490196078432,5664,16.656603773584905,11519,31.152830188679243,10843,26.849056603773583,6402,14.915384615384616,20251,58.23207547169812,17245,41.76792452830188,27672,69.36415094339623,3710,11.967924528301886,2422,8.512500000000001,2708,9.28936170212766,513,3.7,10438,29.039622641509432,26097,70.96037735849056,,,,,,,19007.0,54.87735849056604,15089.0,45.12264150943396,23328.0,70.3,9714.0,29.7,12650.0,40.077358490566034,20641.0,59.922641509433966,3885.0,13.784313725490197,28871.0,86.06037735849057,6782.0,22.654716981132076,27297.0,77.34528301886793,20417,62.152830188679246,14402,37.847169811320754
71,2017,Household Income,INCOME2,20384,34.43584905660377,19177,32.403773584905665,16921,31.00566037735849,1247,2.4909090909090907,6406,12.49622641509434,13682,22.49245283018868,22046,35.70566037735849,13773,21.250943396226415,5872,8.060377358490566,42134,70.69056603773585,19645,29.30943396226415,45278,68.80943396226415,6521,12.279245283018867,4178,8.878,4404,8.747058823529413,737,2.169230769230769,10558,18.40377358490566,49531,81.59622641509435,,,,,,,34530.0,60.30566037735849,21981.0,39.694339622641515,42523.0,75.89245283018869,12716.0,24.107547169811323,23728.0,43.54528301886793,31367.0,56.45471698113207,7589.0,16.022641509433964,46713.0,83.97735849056605,12410.0,25.201886792452832,43718.0,74.79811320754717,35836,64.7188679245283,21402,35.2811320754717
72,2017,Household Income,INCOME3,12543,32.70943396226415,13187,33.96415094339623,11255,31.516981132075472,631,2.16,4811,14.1188679245283,11496,28.77358490566038,14417,35.66226415094339,6693,16.341509433962266,2228,5.457777777777777,30724,78.56603773584905,8921,21.433962264150942,28871,67.98301886792453,4415,12.913207547169812,2688,8.806000000000001,2880,9.817021276595744,429,1.8399999999999999,4454,12.617647058823529,34324,87.5867924528302,,,,,,,23189.0,61.241509433962264,13630.0,38.758490566037736,29144.0,78.4377358490566,6942.0,21.562264150943395,16998.0,46.007547169811325,19027.0,53.992452830188675,5490.0,16.258490566037736,30039.0,83.74150943396226,8712.0,25.883018867924527,27850.0,74.11698113207547,24943,67.62264150943396,12273,32.37735849056604
73,2017,Household Income,INCOME4,16750,32.72830188679245,18392,35.95849056603773,14681,29.67924528301887,683,2.1100000000000003,7562,15.747169811320756,17877,33.152830188679246,18637,35.152830188679246,6959,12.481132075471699,2044,3.534090909090909,44076,84.06037735849057,9003,15.939622641509434,38791,69.33207547169812,6004,12.639622641509433,3622,8.628,3759,8.914285714285715,433,1.425,4405,9.063461538461539,47632,90.9679245283019,,,,,,,32307.0,62.31320754716981,17479.0,37.68679245283019,41112.0,82.5433962264151,7910.0,17.456603773584906,24941.0,49.10566037735849,23734.0,50.89433962264151,8740.0,18.954716981132076,39364.0,81.04528301886792,13215.0,29.235849056603772,36151.0,70.76415094339623,35841,71.80566037735849,14310,28.194339622641508
74,2017,Household Income,INCOME5,49984,28.60943396226415,67769,38.08679245283019,54746,32.0811320754717,1888,1.2349999999999999,40786,22.983018867924528,74786,40.339622641509436,51107,28.31320754716981,12467,6.807547169811321,3085,1.618,166679,91.6245283018868,15552,8.375471698113207,134587,70.74150943396226,22527,13.566037735849056,12756,8.186792452830188,10251,6.7942307692307695,1084,0.9807692307692307,7776,4.968627450980392,171497,95.05849056603775,,,,,,,119589.0,65.99811320754718,53674.0,34.00188679245283,151740.0,86.9245283018868,19697.0,13.075471698113208,100079.0,56.13962264150943,69081.0,43.86037735849057,41084.0,24.118867924528303,126632.0,75.8811320754717,57734.0,34.75283018867925,113578.0,65.24716981132076,140690,80.4943396226415,32693,19.50566037735849
75,2018,Gender,SEX1,60178,31.10943396226415,78471,40.08679245283019,48414,27.432075471698116,2099,1.3711111111111112,33368,18.350943396226416,63814,31.871698113207547,63625,32.2188679245283,26634,12.958490566037735,10031,4.607547169811321,160807,82.43584905660379,36665,17.564150943396225,149086,71.77169811320755,19976,11.61320754716981,11970,7.5396226415094345,12733,8.041509433962265,1528,1.28,18477,10.41132075471698,173464,89.58867924528302,,,,,,,,,,,,,,,,,,,,,,,,,,,153096,77.81132075471699,44598,22.18867924528302
76,2018,Gender,SEX2,67820,31.471698113207548,65407,29.373584905660376,75108,36.80566037735849,4677,2.3547169811320754,38525,17.066037735849058,78383,32.29622641509434,74696,31.71698113207547,34128,13.8811320754717,13089,5.035849056603773,191604,81.07924528301886,47217,18.920754716981133,198171,80.69433962264151,21269,10.3811320754717,9098,4.933962264150943,7067,3.5807692307692305,806,0.5666666666666667,27082,12.949056603773585,204913,87.05094339622642,,,,,,,,,,,,,,,,,,,,,,,,,,,173376,73.2188679245283,65671,26.7811320754717
77,2018,Age Group,AGE01,4488,18.60188679245283,6296,25.756603773584903,11922,51.02075471698113,1063,4.963333333333334,6204,23.945283018867922,9539,35.80754716981132,7686,29.92641509433962,2188,8.929166666666667,364,1.5,23429,89.68867924528301,2552,10.470588235294118,16963,67.97358490566037,4080,15.59622641509434,2657,10.146,1312,6.1,246,,3389,14.251923076923077,21678,85.82830188679245,,,,,,,,,,,,,,,,,,,,,,,,,,,21932,83.40566037735849,4061,16.59433962264151
78,2018,Age Group,AGE02,12329,30.356603773584908,13699,32.62830188679245,15165,35.235849056603776,814,2.076470588235294,10280,21.637735849056604,16665,35.137735849056604,14572,31.833962264150944,4176,9.501923076923077,837,2.246666666666667,41517,88.6188679245283,5013,11.3811320754717,29274,63.89622641509434,7030,14.79245283018868,4490,9.956603773584906,4500,10.350000000000001,500,1.5,5082,11.573584905660377,39880,88.42641509433963,,,,,,,,,,,,,,,,,,,,,,,,,,,38109,81.04150943396226,8450,18.958490566037735
79,2018,Age Group,AGE03,16895,35.08490566037736,16418,35.216981132075475,13896,28.496226415094338,560,1.4285714285714286,10495,19.747169811320752,17673,33.12075471698113,16646,32.56037735849057,5997,11.501886792452831,1566,3.2282051282051283,44814,85.43962264150943,7563,14.560377358490566,36073,69.32830188679246,7137,13.50943396226415,4073,8.090566037735849,3884,7.968627450980393,509,1.6125,5414,10.88846153846154,45193,89.17735849056604,,,,,,,,,,,,,,,,,,,,,,,,,,,41582,78.16415094339622,10846,21.835849056603774
80,2018,Age Group,AGE04,23149,37.715094339622645,21714,35.69056603773585,15951,25.569811320754717,689,1.2090909090909092,11956,17.324528301886794,21839,30.852830188679246,20992,32.077358490566034,9215,14.256603773584906,3666,5.525,54787,80.24905660377358,12881,19.750943396226415,51945,76.98301886792453,7314,11.056603773584905,3734,5.6557692307692315,3652,5.764705882352941,356,1.0666666666666667,7794,12.209433962264152,57729,87.79056603773584,,,,,,,,,,,,,,,,,,,,,,,,,,,51457,74.94339622641509,16254,25.056603773584907
81,2018,Age Group,AGE05,29999,35.32830188679245,30575,37.26792452830189,22237,26.09622641509434,1049,1.425,13695,14.566037735849056,28268,29.607547169811323,27620,31.49245283018868,14292,16.4811320754717,6476,7.796153846153846,69583,75.66037735849056,20768,24.339622641509433,74123,82.37735849056604,7946,8.866037735849057,3565,4.068627450980392,3734,4.493877551020408,334,,10310,12.652830188679246,77811,87.34716981132075,,,,,,,,,,,,,,,,,,,,,,,,,,,66226,71.82264150943396,24237,28.17735849056604
82,2018,Age Group,AGE09,41138,28.7,55176,38.800000000000004,44351,30.58867924528302,2601,1.8062500000000001,19263,11.81132075471698,48213,29.41320754716981,50805,33.23207547169811,24894,17.935849056603775,10211,7.607547169811321,118281,74.45471698113208,35105,25.545283018867927,138879,91.12264150943396,7738,5.056862745098039,2549,1.6956521739130435,2718,1.9934782608695654,389,0.35,13570,10.18301886792453,136086,89.81698113207547,,,,,,,,,,,,,,,,,,,,,,,,,,,107166,67.55094339622642,46421,32.449056603773585
